annee,code_departement,type_alerte,nb_alertes
2013,62,Inondation,5
2013,49,Inondation,2
2013,27,Inondation,1
2013,95,Inondation,1
2013,14,Inondation,1
2013,44,Inondation,5
2013,53,Inondation,3
2013,61,Inondation,3
2013,76,Inondation,5
2014,01,Gel,122
2014,03,Gel,97
2014,04,Gel,221
2014,05,Gel,274
2014,06,Gel,202
2014,07,Inondation,43
2014,09,Gel,178
2014,11,Gel,77
2014,15,Gel,146
2014,22,Inondation,6
2014,25,Gel,153
2014,26,Gel,151
2014,29,Inondation,10
2014,2A,Gel,170
2014,2B,Gel,118
2014,30,Gel,127
2014,31,Gel,183
2014,38,Gel,268
2014,39,Gel,151
2014,43,Gel,150
2014,48,Gel,164
2014,52,Gel,92
2014,56,Inondation,10
2014,57,Gel,84
2014,63,Gel,162
2014,64,Gel,161
2014,65,Gel,232
2014,66,Gel,186
2014,68,Gel,116
2014,69,Gel,87
2014,70,Gel,119
2014,73,Gel,275
2014,74,Gel,354
2014,83,Gel,58
2014,84,Gel,123
2014,90,Gel,111
2014,07,Gel,129
2014,42,Gel,135
2014,71,Gel,86
2014,01,Inondation,17
2014,05,Inondation,10
2014,06,Inondation,27
2014,26,Inondation,33
2014,2A,Inondation,33
2014,30,Inondation,42
2014,38,Inondation,33
2014,39,Inondation,15
2014,48,Inondation,35
2014,73,Inondation,23
2014,74,Inondation,12
2014,83,Inondation,37
2014,84,Inondation,27
2014,02,Gel,45
2014,12,Gel,108
2014,19,Gel,104
2014,34,Gel,75
2014,67,Gel,104
2014,80,Gel,27
2014,81,Gel,70
2014,13,Gel,43
2014,88,Gel,96
2014,14,Gel,30
2014,22,Gel,22
2014,29,Gel,15
2014,51,Gel,71
2014,56,Gel,38
2014,58,Gel,98
2014,78,Gel,37
2014,89,Gel,58
2014,10,Gel,59
2014,21,Gel,75
2014,54,Gel,71
2014,55,Gel,62
2014,08,Gel,70
2014,23,Gel,94
2014,24,Gel,35
2014,27,Gel,43
2014,28,Gel,61
2014,50,Gel,23
2014,59,Gel,37
2014,60,Gel,39
2014,61,Gel,42
2014,62,Gel,32
2014,72,Gel,34
2014,75,Gel,19
2014,76,Gel,25
2014,77,Gel,58
2014,82,Gel,34
2014,87,Gel,59
2014,91,Gel,32
2014,95,Gel,18
2014,37,Gel,28
2014,44,Gel,20
2014,49,Gel,26
2014,85,Gel,25
2014,16,Gel,37
2014,17,Gel,34
2014,18,Gel,52
2014,33,Gel,29
2014,36,Gel,42
2014,41,Gel,48
2014,45,Gel,41
2014,46,Gel,49
2014,79,Gel,34
2014,86,Gel,26
2014,04,Inondation,18
2014,13,Inondation,18
2014,32,Gel,32
2014,40,Gel,32
2014,47,Gel,26
2014,42,Inondation,18
2014,43,Inondation,20
2014,35,Gel,17
2014,40,Inondation,12
2014,53,Gel,42
2014,64,Inondation,33
2014,09,Inondation,12
2014,65,Inondation,21
2014,11,Inondation,18
2014,31,Inondation,12
2014,32,Inondation,8
2014,33,Inondation,6
2014,66,Inondation,13
2014,81,Inondation,19
2014,14,Inondation,5
2014,50,Inondation,7
2014,92,Gel,9
2014,93,Gel,19
2014,94,Gel,11
2014,2B,Inondation,21
2014,85,Inondation,5
2014,25,Inondation,14
2014,68,Inondation,11
2014,70,Inondation,10
2014,88,Inondation,7
2014,15,Inondation,18
2014,40,Sécheresse,142
2014,64,Sécheresse,130
2014,34,Sécheresse,172
2014,66,Sécheresse,155
2014,13,Sécheresse,151
2014,26,Sécheresse,152
2014,30,Sécheresse,165
2014,83,Sécheresse,174
2014,04,Sécheresse,143
2014,05,Sécheresse,110
2014,07,Sécheresse,152
2014,11,Sécheresse,164
2014,15,Sécheresse,103
2014,46,Sécheresse,128
2014,48,Sécheresse,104
2014,65,Sécheresse,122
2014,82,Sécheresse,135
2014,84,Sécheresse,154
2014,38,Sécheresse,115
2014,42,Sécheresse,104
2014,43,Sécheresse,87
2014,74,Sécheresse,78
2014,03,Sécheresse,87
2014,18,Sécheresse,94
2014,58,Sécheresse,89
2014,09,Sécheresse,133
2014,36,Sécheresse,93
2014,67,Sécheresse,84
2014,16,Inondation,5
2014,24,Inondation,5
2014,34,Inondation,29
2014,47,Inondation,3
2014,01,Sécheresse,98
2014,12,Sécheresse,113
2014,16,Sécheresse,106
2014,19,Sécheresse,103
2014,24,Sécheresse,117
2014,25,Sécheresse,80
2014,31,Sécheresse,116
2014,32,Sécheresse,128
2014,33,Sécheresse,121
2014,41,Sécheresse,74
2014,45,Sécheresse,76
2014,47,Sécheresse,123
2014,63,Sécheresse,67
2014,69,Sécheresse,109
2014,71,Sécheresse,90
2014,73,Sécheresse,92
2014,81,Sécheresse,125
2014,87,Sécheresse,80
2014,68,Sécheresse,74
2014,17,Sécheresse,92
2014,06,Sécheresse,144
2014,23,Inondation,7
2014,28,Inondation,2
2014,2A,Sécheresse,158
2014,2B,Sécheresse,159
2014,41,Inondation,5
2014,57,Sécheresse,65
2014,61,Inondation,6
2014,45,Inondation,5
2014,77,Inondation,3
2014,23,Sécheresse,57
2014,39,Sécheresse,77
2014,79,Sécheresse,85
2014,89,Sécheresse,76
2014,27,Sécheresse,63
2014,29,Sécheresse,57
2014,08,Sécheresse,63
2014,10,Sécheresse,67
2014,14,Sécheresse,36
2014,22,Sécheresse,56
2014,35,Sécheresse,53
2014,37,Sécheresse,79
2014,44,Sécheresse,74
2014,49,Sécheresse,71
2014,51,Sécheresse,61
2014,53,Sécheresse,61
2014,56,Sécheresse,69
2014,59,Sécheresse,36
2014,60,Sécheresse,53
2014,62,Sécheresse,30
2014,70,Sécheresse,79
2014,72,Sécheresse,64
2014,75,Sécheresse,67
2014,76,Sécheresse,50
2014,77,Sécheresse,69
2014,78,Sécheresse,63
2014,85,Sécheresse,77
2014,86,Sécheresse,86
2014,88,Sécheresse,69
2014,91,Sécheresse,52
2014,92,Sécheresse,60
2014,93,Sécheresse,48
2014,94,Sécheresse,63
2014,95,Sécheresse,68
2014,02,Sécheresse,39
2014,17,Inondation,3
2014,21,Sécheresse,67
2014,28,Sécheresse,67
2014,49,Inondation,6
2014,50,Sécheresse,35
2014,52,Sécheresse,67
2014,54,Sécheresse,58
2014,55,Sécheresse,54
2014,79,Inondation,7
2014,80,Sécheresse,38
2014,36,Inondation,9
2014,86,Inondation,4
2014,87,Inondation,9
2014,90,Sécheresse,56
2014,19,Inondation,8
2014,27,Inondation,4
2014,37,Inondation,2
2014,46,Inondation,6
2014,76,Inondation,4
2014,78,Inondation,4
2014,03,Inondation,13
2014,58,Inondation,8
2014,63,Inondation,19
2014,69,Inondation,12
2014,61,Sécheresse,40
2014,60,Inondation,4
2014,12,Inondation,18
2014,52,Inondation,4
2014,57,Inondation,5
2014,71,Inondation,13
2014,35,Inondation,4
2014,21,Inondation,5
2014,67,Inondation,7
2014,10,Inondation,6
2014,62,Inondation,2
2014,80,Inondation,3
2014,54,Inondation,5
2014,53,Inondation,4
2014,72,Inondation,5
2014,82,Inondation,4
2014,59,Inondation,2
2014,55,Inondation,3
2014,91,Inondation,1
2014,44,Inondation,4
2014,51,Inondation,2
2014,18,Inondation,4
2014,89,Inondation,3
2014,08,Inondation,2
2014,90,Inondation,1
2015,01,Gel,151
2015,02,Gel,66
2015,03,Gel,118
2015,04,Gel,228
2015,05,Gel,270
2015,06,Gel,202
2015,07,Gel,142
2015,08,Gel,101
2015,09,Gel,173
2015,10,Gel,89
2015,11,Gel,101
2015,12,Gel,135
2015,13,Gel,62
2015,14,Gel,50
2015,15,Gel,162
2015,16,Gel,66
2015,17,Gel,64
2015,18,Gel,88
2015,19,Gel,129
2015,21,Gel,107
2015,22,Gel,40
2015,23,Gel,128
2015,24,Gel,73
2015,25,Gel,184
2015,26,Gel,167
2015,27,Gel,64
2015,28,Gel,79
2015,2A,Gel,155
2015,2B,Gel,140
2015,30,Gel,123
2015,31,Gel,175
2015,32,Gel,60
2015,33,Gel,58
2015,34,Gel,88
2015,35,Gel,35
2015,36,Gel,76
2015,37,Gel,57
2015,38,Gel,263
2015,39,Gel,189
2015,40,Gel,59
2015,41,Gel,79
2015,42,Gel,151
2015,43,Gel,173
2015,44,Gel,41
2015,45,Gel,75
2015,46,Gel,77
2015,47,Gel,57
2015,48,Gel,159
2015,49,Gel,49
2015,50,Gel,38
2015,51,Gel,104
2015,52,Gel,120
2015,53,Gel,58
2015,54,Gel,101
2015,55,Gel,93
2015,56,Gel,60
2015,57,Gel,115
2015,58,Gel,133
2015,59,Gel,59
2015,60,Gel,58
2015,61,Gel,60
2015,62,Gel,47
2015,63,Gel,172
2015,64,Gel,146
2015,65,Gel,230
2015,66,Gel,178
2015,67,Gel,126
2015,68,Gel,132
2015,69,Gel,115
2015,70,Gel,138
2015,71,Gel,122
2015,72,Gel,58
2015,73,Gel,276
2015,74,Gel,255
2015,75,Gel,39
2015,76,Gel,59
2015,77,Gel,75
2015,78,Gel,58
2015,79,Gel,63
2015,80,Gel,50
2015,81,Gel,93
2015,82,Gel,66
2015,83,Gel,84
2015,84,Gel,130
2015,85,Gel,46
2015,86,Gel,61
2015,87,Gel,87
2015,88,Gel,125
2015,89,Gel,93
2015,90,Gel,126
2015,91,Gel,61
2015,92,Gel,22
2015,93,Gel,40
2015,94,Gel,30
2015,95,Gel,45
2015,01,Inondation,17
2015,39,Inondation,13
2015,58,Inondation,11
2015,68,Inondation,11
2015,70,Inondation,12
2015,74,Inondation,23
2015,88,Inondation,10
2015,29,Gel,36
2015,62,Inondation,4
2015,29,Inondation,6
2015,50,Inondation,2
2015,56,Inondation,5
2015,04,Inondation,13
2015,05,Inondation,13
2015,06,Inondation,17
2015,07,Inondation,21
2015,25,Inondation,11
2015,26,Inondation,18
2015,38,Inondation,24
2015,42,Inondation,12
2015,43,Inondation,7
2015,69,Inondation,7
2015,71,Inondation,11
2015,73,Inondation,18
2015,84,Inondation,17
2015,30,Inondation,20
2015,13,Inondation,10
2015,64,Inondation,27
2015,83,Inondation,20
2015,09,Inondation,15
2015,11,Inondation,17
2015,15,Inondation,17
2015,19,Inondation,11
2015,23,Inondation,7
2015,24,Inondation,5
2015,2A,Inondation,25
2015,34,Inondation,18
2015,46,Inondation,8
2015,48,Inondation,17
2015,63,Inondation,15
2015,65,Inondation,19
2015,66,Inondation,14
2015,81,Inondation,14
2015,87,Inondation,10
2015,31,Inondation,16
2015,2B,Inondation,19
2015,12,Inondation,12
2015,11,Sécheresse,149
2015,34,Sécheresse,163
2015,46,Sécheresse,130
2015,66,Sécheresse,151
2015,48,Sécheresse,114
2015,21,Inondation,7
2015,55,Inondation,4
2015,67,Inondation,3
2015,90,Inondation,8
2015,06,Sécheresse,145
2015,2A,Sécheresse,160
2015,83,Sécheresse,165
2015,03,Sécheresse,95
2015,16,Sécheresse,104
2015,24,Sécheresse,113
2015,36,Sécheresse,105
2015,40,Sécheresse,138
2015,42,Sécheresse,112
2015,68,Sécheresse,83
2015,71,Sécheresse,101
2015,76,Sécheresse,54
2015,07,Sécheresse,141
2015,30,Sécheresse,151
2015,09,Sécheresse,119
2015,12,Sécheresse,114
2015,15,Sécheresse,107
2015,26,Sécheresse,146
2015,32,Sécheresse,116
2015,33,Sécheresse,119
2015,38,Sécheresse,123
2015,47,Sécheresse,116
2015,64,Sécheresse,124
2015,65,Sécheresse,101
2015,81,Sécheresse,118
2015,82,Sécheresse,125
2015,04,Sécheresse,141
2015,05,Sécheresse,114
2015,13,Sécheresse,142
2015,17,Sécheresse,94
2015,18,Sécheresse,94
2015,19,Sécheresse,101
2015,31,Sécheresse,106
2015,49,Sécheresse,71
2015,56,Sécheresse,55
2015,69,Sécheresse,116
2015,73,Sécheresse,103
2015,74,Sécheresse,96
2015,79,Sécheresse,81
2015,84,Sécheresse,147
2015,85,Sécheresse,71
2015,87,Sécheresse,82
2015,01,Sécheresse,107
2015,08,Sécheresse,66
2015,10,Sécheresse,75
2015,14,Sécheresse,46
2015,21,Sécheresse,78
2015,22,Sécheresse,50
2015,23,Sécheresse,73
2015,25,Sécheresse,86
2015,27,Sécheresse,67
2015,28,Sécheresse,67
2015,29,Sécheresse,35
2015,2B,Sécheresse,150
2015,35,Sécheresse,53
2015,37,Sécheresse,74
2015,39,Sécheresse,88
2015,41,Sécheresse,78
2015,43,Sécheresse,100
2015,44,Sécheresse,65
2015,45,Sécheresse,78
2015,51,Sécheresse,69
2015,52,Sécheresse,77
2015,53,Sécheresse,60
2015,58,Sécheresse,90
2015,60,Sécheresse,60
2015,61,Sécheresse,55
2015,63,Sécheresse,83
2015,72,Sécheresse,66
2015,75,Sécheresse,65
2015,77,Sécheresse,70
2015,78,Sécheresse,66
2015,86,Sécheresse,79
2015,88,Sécheresse,77
2015,89,Sécheresse,85
2015,91,Sécheresse,62
2015,92,Sécheresse,69
2015,93,Sécheresse,61
2015,94,Sécheresse,71
2015,95,Sécheresse,61
2015,02,Sécheresse,52
2015,50,Sécheresse,34
2015,54,Sécheresse,64
2015,55,Sécheresse,61
2015,57,Sécheresse,67
2015,59,Sécheresse,44
2015,62,Sécheresse,43
2015,67,Sécheresse,77
2015,70,Sécheresse,89
2015,80,Sécheresse,46
2015,90,Sécheresse,64
2015,54,Inondation,3
2015,89,Inondation,5
2015,40,Inondation,8
2015,47,Inondation,6
2015,03,Inondation,6
2015,10,Inondation,4
2015,36,Inondation,4
2015,37,Inondation,6
2015,41,Inondation,5
2015,45,Inondation,7
2015,82,Inondation,7
2015,16,Inondation,6
2015,17,Inondation,7
2015,44,Inondation,1
2015,49,Inondation,2
2015,79,Inondation,5
2015,85,Inondation,3
2015,52,Inondation,4
2015,02,Inondation,3
2015,59,Inondation,3
2015,80,Inondation,2
2015,32,Inondation,5
2015,33,Inondation,1
2015,18,Inondation,4
2015,35,Inondation,1
2015,08,Inondation,4
2015,86,Inondation,3
2015,53,Inondation,1
2015,14,Inondation,1
2015,61,Inondation,2
2015,76,Inondation,1
2015,78,Inondation,2
2015,27,Inondation,1
2015,28,Inondation,2
2015,91,Inondation,2
2015,51,Inondation,1
2015,72,Inondation,1
2015,57,Inondation,1
2015,77,Inondation,1
2016,01,Gel,159
2016,03,Gel,132
2016,04,Gel,246
2016,05,Gel,280
2016,06,Gel,211
2016,07,Gel,167
2016,08,Gel,103
2016,09,Gel,203
2016,10,Gel,99
2016,15,Gel,175
2016,18,Gel,99
2016,19,Gel,131
2016,21,Gel,109
2016,23,Gel,128
2016,25,Gel,175
2016,26,Gel,173
2016,27,Gel,86
2016,2A,Gel,169
2016,2B,Gel,137
2016,31,Gel,204
2016,36,Gel,93
2016,38,Gel,275
2016,39,Gel,177
2016,40,Gel,70
2016,41,Gel,91
2016,42,Gel,163
2016,43,Gel,177
2016,45,Gel,84
2016,48,Gel,178
2016,51,Gel,102
2016,52,Gel,116
2016,54,Gel,106
2016,55,Gel,99
2016,56,Gel,63
2016,57,Gel,113
2016,58,Gel,122
2016,60,Gel,78
2016,62,Gel,55
2016,63,Gel,190
2016,64,Gel,178
2016,65,Gel,248
2016,66,Gel,212
2016,67,Gel,149
2016,68,Gel,149
2016,69,Gel,115
2016,70,Gel,155
2016,71,Gel,117
2016,73,Gel,277
2016,74,Gel,342
2016,76,Gel,71
2016,84,Gel,130
2016,87,Gel,106
2016,88,Gel,128
2016,89,Gel,103
2016,90,Gel,145
2016,2A,Inondation,29
2016,30,Gel,147
2016,11,Gel,82
2016,15,Inondation,22
2016,48,Inondation,22
2016,56,Inondation,7
2016,64,Inondation,25
2016,71,Inondation,14
2016,12,Inondation,18
2016,33,Inondation,4
2016,40,Inondation,15
2016,12,Gel,149
2016,13,Gel,67
2016,16,Inondation,4
2016,17,Inondation,4
2016,19,Inondation,10
2016,24,Inondation,3
2016,29,Inondation,5
2016,81,Gel,86
2016,81,Inondation,19
2016,83,Gel,90
2016,85,Inondation,3
2016,38,Inondation,24
2016,73,Inondation,21
2016,74,Inondation,20
2016,01,Inondation,21
2016,02,Gel,69
2016,25,Inondation,14
2016,28,Gel,87
2016,39,Inondation,16
2016,50,Gel,67
2016,61,Gel,87
2016,72,Gel,78
2016,77,Gel,88
2016,78,Gel,73
2016,91,Gel,73
2016,95,Gel,59
2016,63,Inondation,18
2016,65,Inondation,10
2016,68,Inondation,15
2016,88,Inondation,17
2016,70,Inondation,13
2016,34,Gel,82
2016,16,Gel,73
2016,17,Gel,65
2016,22,Gel,56
2016,24,Gel,74
2016,35,Gel,54
2016,37,Gel,80
2016,44,Gel,48
2016,46,Gel,71
2016,49,Gel,61
2016,53,Gel,81
2016,79,Gel,71
2016,85,Gel,52
2016,86,Gel,72
2016,14,Gel,70
2016,29,Gel,47
2016,33,Gel,58
2016,47,Gel,58
2016,82,Gel,57
2016,32,Gel,49
2016,59,Gel,63
2016,75,Gel,49
2016,80,Gel,62
2016,92,Gel,25
2016,93,Gel,46
2016,94,Gel,44
2016,32,Inondation,2
2016,64,Sécheresse,126
2016,21,Inondation,7
2016,58,Inondation,7
2016,67,Inondation,5
2016,89,Inondation,6
2016,90,Inondation,7
2016,66,Sécheresse,140
2016,07,Inondation,32
2016,30,Inondation,28
2016,34,Inondation,21
2016,04,Inondation,13
2016,05,Inondation,13
2016,06,Inondation,25
2016,26,Inondation,17
2016,83,Inondation,14
2016,84,Inondation,14
2016,11,Inondation,10
2016,2B,Inondation,16
2016,43,Inondation,12
2016,45,Inondation,4
2016,76,Inondation,5
2016,09,Inondation,7
2016,31,Inondation,5
2016,13,Inondation,7
2016,66,Inondation,7
2016,50,Inondation,3
2016,63,Sécheresse,78
2016,40,Sécheresse,122
2016,81,Sécheresse,116
2016,22,Inondation,1
2016,2A,Sécheresse,160
2016,2B,Sécheresse,142
2016,38,Sécheresse,112
2016,73,Sécheresse,100
2016,23,Inondation,5
2016,06,Sécheresse,133
2016,83,Sécheresse,156
2016,24,Sécheresse,104
2016,68,Sécheresse,90
2016,84,Sécheresse,136
2016,09,Sécheresse,111
2016,32,Sécheresse,110
2016,65,Sécheresse,100
2016,82,Sécheresse,115
2016,26,Sécheresse,129
2016,42,Inondation,10
2016,34,Sécheresse,140
2016,04,Sécheresse,124
2016,05,Sécheresse,110
2016,07,Sécheresse,118
2016,13,Sécheresse,133
2016,16,Sécheresse,99
2016,19,Sécheresse,98
2016,30,Sécheresse,140
2016,87,Sécheresse,89
2016,08,Sécheresse,80
2016,18,Sécheresse,96
2016,25,Sécheresse,85
2016,58,Sécheresse,88
2016,11,Sécheresse,128
2016,47,Sécheresse,109
2016,12,Sécheresse,99
2016,15,Sécheresse,96
2016,17,Sécheresse,90
2016,29,Sécheresse,39
2016,31,Sécheresse,97
2016,33,Sécheresse,109
2016,37,Sécheresse,84
2016,42,Sécheresse,102
2016,43,Sécheresse,89
2016,44,Sécheresse,67
2016,46,Sécheresse,106
2016,56,Sécheresse,60
2016,69,Sécheresse,107
2016,79,Sécheresse,83
2016,85,Sécheresse,74
2016,86,Sécheresse,79
2016,01,Sécheresse,101
2016,03,Sécheresse,94
2016,10,Sécheresse,79
2016,27,Sécheresse,68
2016,28,Sécheresse,71
2016,39,Sécheresse,86
2016,41,Sécheresse,78
2016,45,Sécheresse,84
2016,51,Sécheresse,77
2016,55,Sécheresse,61
2016,57,Sécheresse,73
2016,59,Sécheresse,50
2016,60,Sécheresse,61
2016,67,Sécheresse,88
2016,70,Sécheresse,87
2016,71,Sécheresse,94
2016,74,Sécheresse,90
2016,75,Sécheresse,68
2016,76,Sécheresse,57
2016,77,Sécheresse,74
2016,78,Sécheresse,76
2016,88,Sécheresse,74
2016,89,Sécheresse,82
2016,91,Sécheresse,61
2016,92,Sécheresse,67
2016,93,Sécheresse,60
2016,94,Sécheresse,75
2016,95,Sécheresse,60
2016,36,Sécheresse,88
2016,49,Sécheresse,74
2016,52,Sécheresse,75
2016,54,Sécheresse,67
2016,62,Sécheresse,45
2016,72,Sécheresse,77
2016,02,Sécheresse,53
2016,21,Sécheresse,78
2016,80,Sécheresse,45
2016,90,Sécheresse,77
2016,02,Inondation,5
2016,03,Inondation,5
2016,49,Inondation,2
2016,51,Inondation,5
2016,94,Inondation,3
2016,48,Sécheresse,98
2016,23,Sécheresse,70
2016,87,Inondation,7
2016,08,Inondation,3
2016,18,Inondation,3
2016,27,Inondation,2
2016,28,Inondation,4
2016,36,Inondation,6
2016,46,Inondation,6
2016,77,Inondation,3
2016,78,Inondation,2
2016,95,Inondation,2
2016,14,Sécheresse,47
2016,53,Sécheresse,65
2016,61,Sécheresse,55
2016,10,Inondation,4
2016,41,Inondation,3
2016,72,Inondation,1
2016,91,Inondation,3
2016,37,Inondation,2
2016,44,Inondation,1
2016,79,Inondation,1
2016,86,Inondation,2
2016,52,Inondation,6
2016,54,Inondation,1
2016,55,Inondation,2
2016,57,Inondation,3
2016,59,Inondation,7
2016,60,Inondation,2
2016,62,Inondation,7
2016,75,Inondation,1
2016,80,Inondation,1
2016,92,Inondation,1
2016,93,Inondation,1
2016,22,Sécheresse,60
2016,35,Sécheresse,59
2016,50,Sécheresse,36
2016,14,Inondation,2
2016,47,Inondation,1
2016,69,Inondation,4
2016,82,Inondation,1
2017,01,Gel,156
2017,02,Gel,64
2017,03,Gel,125
2017,04,Gel,241
2017,05,Gel,257
2017,06,Gel,203
2017,07,Gel,163
2017,08,Gel,109
2017,09,Gel,183
2017,10,Gel,94
2017,11,Gel,100
2017,12,Gel,150
2017,13,Gel,78
2017,14,Gel,57
2017,15,Gel,174
2017,16,Gel,73
2017,17,Gel,68
2017,18,Gel,88
2017,19,Gel,135
2017,21,Gel,109
2017,22,Gel,53
2017,23,Gel,122
2017,24,Gel,78
2017,25,Gel,179
2017,26,Gel,189
2017,27,Gel,66
2017,28,Gel,77
2017,2A,Gel,165
2017,2B,Gel,126
2017,30,Gel,143
2017,31,Gel,189
2017,32,Gel,79
2017,33,Gel,74
2017,34,Gel,98
2017,35,Gel,56
2017,36,Gel,84
2017,37,Gel,65
2017,38,Gel,253
2017,39,Gel,183
2017,40,Gel,76
2017,41,Gel,83
2017,42,Gel,154
2017,43,Gel,175
2017,44,Gel,54
2017,45,Gel,75
2017,46,Gel,76
2017,48,Gel,175
2017,49,Gel,55
2017,50,Gel,55
2017,51,Gel,110
2017,52,Gel,112
2017,53,Gel,75
2017,54,Gel,100
2017,55,Gel,97
2017,56,Gel,58
2017,57,Gel,109
2017,58,Gel,118
2017,59,Gel,64
2017,60,Gel,68
2017,61,Gel,70
2017,62,Gel,53
2017,63,Gel,175
2017,64,Gel,165
2017,65,Gel,232
2017,66,Gel,193
2017,67,Gel,138
2017,68,Gel,144
2017,69,Gel,121
2017,70,Gel,142
2017,71,Gel,118
2017,72,Gel,68
2017,73,Gel,272
2017,74,Gel,339
2017,75,Gel,50
2017,76,Gel,66
2017,77,Gel,79
2017,78,Gel,61
2017,79,Gel,61
2017,80,Gel,56
2017,81,Gel,110
2017,82,Gel,80
2017,83,Gel,99
2017,84,Gel,125
2017,85,Gel,59
2017,86,Gel,59
2017,87,Gel,86
2017,88,Gel,133
2017,89,Gel,92
2017,90,Gel,141
2017,91,Gel,62
2017,92,Gel,28
2017,93,Gel,44
2017,94,Gel,35
2017,95,Gel,47
2017,29,Gel,41
2017,47,Gel,77
2017,31,Inondation,10
2017,64,Inondation,26
2017,65,Inondation,14
2017,73,Inondation,18
2017,09,Inondation,14
2017,2B,Inondation,14
2017,66,Inondation,12
2017,2A,Inondation,20
2017,07,Inondation,18
2017,30,Inondation,13
2017,34,Inondation,14
2017,48,Inondation,19
2017,83,Inondation,7
2017,11,Inondation,7
2017,12,Inondation,13
2017,81,Inondation,13
2017,58,Inondation,6
2017,15,Inondation,14
2017,32,Inondation,6
2017,40,Inondation,12
2017,68,Inondation,12
2017,01,Inondation,16
2017,26,Inondation,10
2017,38,Inondation,18
2017,74,Inondation,12
2017,70,Inondation,13
2017,06,Inondation,9
2017,88,Inondation,11
2017,90,Inondation,10
2017,46,Inondation,5
2017,82,Inondation,6
2017,13,Inondation,4
2017,05,Inondation,9
2017,39,Inondation,12
2017,66,Sécheresse,172
2017,71,Inondation,8
2017,34,Sécheresse,167
2017,09,Sécheresse,129
2017,30,Sécheresse,170
2017,40,Sécheresse,143
2017,64,Sécheresse,126
2017,83,Sécheresse,180
2017,12,Sécheresse,113
2017,15,Sécheresse,110
2017,16,Sécheresse,99
2017,19,Sécheresse,106
2017,24,Sécheresse,113
2017,31,Sécheresse,113
2017,33,Sécheresse,123
2017,43,Sécheresse,112
2017,46,Sécheresse,115
2017,65,Sécheresse,115
2017,81,Sécheresse,121
2017,82,Sécheresse,125
2017,48,Sécheresse,130
2017,07,Sécheresse,156
2017,11,Sécheresse,154
2017,26,Sécheresse,157
2017,69,Sécheresse,120
2017,04,Inondation,6
2017,42,Inondation,6
2017,43,Inondation,7
2017,84,Inondation,6
2017,2A,Sécheresse,170
2017,2B,Sécheresse,148
2017,32,Sécheresse,120
2017,47,Sécheresse,125
2017,01,Sécheresse,117
2017,03,Sécheresse,109
2017,06,Sécheresse,152
2017,08,Sécheresse,80
2017,10,Sécheresse,91
2017,17,Sécheresse,94
2017,18,Sécheresse,103
2017,23,Sécheresse,72
2017,36,Sécheresse,103
2017,37,Sécheresse,97
2017,38,Sécheresse,129
2017,39,Sécheresse,105
2017,45,Sécheresse,92
2017,70,Sécheresse,98
2017,71,Sécheresse,108
2017,72,Sécheresse,76
2017,76,Sécheresse,70
2017,79,Sécheresse,89
2017,84,Sécheresse,156
2017,87,Sécheresse,87
2017,92,Sécheresse,74
2017,67,Sécheresse,91
2017,68,Sécheresse,94
2017,04,Sécheresse,156
2017,05,Sécheresse,135
2017,29,Sécheresse,43
2017,41,Sécheresse,90
2017,44,Sécheresse,76
2017,49,Sécheresse,87
2017,56,Sécheresse,65
2017,73,Sécheresse,104
2017,78,Sécheresse,88
2017,85,Sécheresse,88
2017,86,Sécheresse,87
2017,02,Sécheresse,61
2017,14,Sécheresse,51
2017,21,Sécheresse,97
2017,22,Sécheresse,53
2017,25,Sécheresse,95
2017,27,Sécheresse,73
2017,28,Sécheresse,75
2017,35,Sécheresse,57
2017,42,Sécheresse,110
2017,50,Sécheresse,41
2017,51,Sécheresse,79
2017,52,Sécheresse,82
2017,53,Sécheresse,67
2017,55,Sécheresse,70
2017,57,Sécheresse,77
2017,58,Sécheresse,92
2017,59,Sécheresse,51
2017,60,Sécheresse,62
2017,61,Sécheresse,57
2017,63,Sécheresse,95
2017,74,Sécheresse,101
2017,75,Sécheresse,71
2017,77,Sécheresse,82
2017,80,Sécheresse,61
2017,88,Sécheresse,82
2017,89,Sécheresse,87
2017,90,Sécheresse,83
