"code_departement","annee","type_alerte","nb_alertes"
"23",2013,"Inondation",5
"25",2013,"Inondation",13
"36",2013,"Inondation",6
"38",2013,"Inondation",30
"39",2013,"Inondation",17
"52",2013,"Inondation",9
"55",2013,"Inondation",7
"57",2013,"Inondation",12
"67",2013,"Inondation",8
"74",2013,"Inondation",24
"87",2013,"Inondation",6
"88",2013,"Inondation",21
"89",2013,"Inondation",10
"66",2013,"Inondation",12
"11",2013,"Inondation",16
"12",2013,"Inondation",15
"22",2013,"Inondation",3
"50",2013,"Inondation",6
"38",2013,"Sécheresse",109
"09",2013,"Sécheresse",112
"40",2013,"Sécheresse",107
"64",2013,"Sécheresse",114
"79",2013,"Inondation",7
"33",2013,"Sécheresse",95
"65",2013,"Sécheresse",100
"81",2013,"Sécheresse",105
"01",2013,"Sécheresse",91
"03",2013,"Sécheresse",88
"07",2013,"Sécheresse",125
"08",2013,"Sécheresse",63
"10",2013,"Sécheresse",79
"15",2013,"Sécheresse",89
"16",2013,"Sécheresse",87
"17",2013,"Sécheresse",85
"18",2013,"Sécheresse",88
"19",2013,"Sécheresse",87
"23",2013,"Sécheresse",70
"24",2013,"Sécheresse",95
"25",2013,"Sécheresse",81
"26",2013,"Sécheresse",134
"27",2013,"Sécheresse",66
"28",2013,"Sécheresse",77
"31",2013,"Sécheresse",99
"32",2013,"Sécheresse",102
"36",2013,"Sécheresse",86
"37",2013,"Sécheresse",77
"39",2013,"Sécheresse",81
"41",2013,"Sécheresse",78
"42",2013,"Sécheresse",102
"43",2013,"Sécheresse",90
"45",2013,"Sécheresse",78
"46",2013,"Sécheresse",103
"47",2013,"Sécheresse",101
"51",2013,"Sécheresse",72
"52",2013,"Sécheresse",69
"54",2013,"Sécheresse",59
"58",2013,"Sécheresse",89
"59",2013,"Sécheresse",46
"60",2013,"Sécheresse",53
"63",2013,"Sécheresse",72
"67",2013,"Sécheresse",80
"68",2013,"Sécheresse",83
"69",2013,"Sécheresse",102
"70",2013,"Sécheresse",77
"71",2013,"Sécheresse",90
"72",2013,"Sécheresse",75
"73",2013,"Sécheresse",97
"74",2013,"Sécheresse",90
"75",2013,"Sécheresse",79
"76",2013,"Sécheresse",59
"77",2013,"Sécheresse",81
"78",2013,"Sécheresse",70
"79",2013,"Sécheresse",84
"80",2013,"Sécheresse",48
"82",2013,"Sécheresse",111
"84",2013,"Sécheresse",131
"86",2013,"Sécheresse",79
"87",2013,"Sécheresse",80
"88",2013,"Sécheresse",73
"89",2013,"Sécheresse",82
"91",2013,"Sécheresse",68
"92",2013,"Sécheresse",69
"93",2013,"Sécheresse",39
"94",2013,"Sécheresse",81
"95",2013,"Sécheresse",72
"04",2013,"Sécheresse",120
"05",2013,"Sécheresse",98
"12",2013,"Sécheresse",97
"2A",2013,"Sécheresse",167
"30",2013,"Sécheresse",141
"83",2013,"Sécheresse",151
"11",2013,"Sécheresse",133
"13",2013,"Sécheresse",137
"34",2013,"Sécheresse",144
"48",2013,"Sécheresse",89
"06",2013,"Sécheresse",129
"21",2013,"Sécheresse",73
"44",2013,"Sécheresse",77
"49",2013,"Sécheresse",76
"53",2013,"Sécheresse",76
"55",2013,"Sécheresse",58
"57",2013,"Sécheresse",61
"85",2013,"Sécheresse",81
"90",2013,"Sécheresse",63
"2B",2013,"Sécheresse",143
"56",2013,"Sécheresse",73
"02",2013,"Sécheresse",51
"14",2013,"Sécheresse",52
"22",2013,"Sécheresse",62
"35",2013,"Sécheresse",67
"50",2013,"Sécheresse",48
"61",2013,"Sécheresse",58
"62",2013,"Sécheresse",43
"03",2013,"Inondation",7
"69",2013,"Inondation",9
"42",2013,"Inondation",15
"43",2013,"Inondation",13
"10",2013,"Inondation",8
"59",2013,"Inondation",6
"26",2013,"Inondation",20
"13",2013,"Inondation",7
"08",2013,"Inondation",7
"54",2013,"Inondation",5
"78",2013,"Inondation",3
"24",2013,"Inondation",4
"46",2013,"Inondation",9
"47",2013,"Inondation",4
"82",2013,"Inondation",4
"29",2013,"Sécheresse",57
"35",2013,"Inondation",6
"56",2013,"Inondation",6
"85",2013,"Inondation",4
"33",2013,"Inondation",8
"41",2013,"Inondation",5
"45",2013,"Inondation",5
"77",2013,"Inondation",6
"91",2013,"Inondation",1
"17",2013,"Inondation",6
"28",2013,"Inondation",1
"16",2013,"Inondation",7
"86",2013,"Inondation",5
"37",2013,"Inondation",3
"60",2013,"Inondation",5
"80",2013,"Inondation",7
"93",2013,"Inondation",1
"02",2013,"Inondation",3
"51",2013,"Inondation",3
"72",2013,"Inondation",2
"62",2013,"Inondation",5
"49",2013,"Inondation",2
"27",2013,"Inondation",1
"95",2013,"Inondation",1
"14",2013,"Inondation",1
"44",2013,"Inondation",5
"53",2013,"Inondation",3
"61",2013,"Inondation",3
"76",2013,"Inondation",5
"01",2014,"Gel",122
"03",2014,"Gel",97
"04",2014,"Gel",221
"05",2014,"Gel",274
"06",2014,"Gel",202
"07",2014,"Inondation",43
"09",2014,"Gel",178
"11",2014,"Gel",77
"15",2014,"Gel",146
"22",2014,"Inondation",6
"25",2014,"Gel",153
"26",2014,"Gel",151
"29",2014,"Inondation",10
"2A",2014,"Gel",170
"2B",2014,"Gel",118
"30",2014,"Gel",127
"31",2014,"Gel",183
"38",2014,"Gel",268
"39",2014,"Gel",151
"43",2014,"Gel",150
"48",2014,"Gel",164
"52",2014,"Gel",92
"56",2014,"Inondation",10
"57",2014,"Gel",84
"63",2014,"Gel",162
"64",2014,"Gel",161
"65",2014,"Gel",232
"66",2014,"Gel",186
"68",2014,"Gel",116
"69",2014,"Gel",87
"70",2014,"Gel",119
"73",2014,"Gel",275
"74",2014,"Gel",354
"83",2014,"Gel",58
"84",2014,"Gel",123
"90",2014,"Gel",111
"07",2014,"Gel",129
"42",2014,"Gel",135
"71",2014,"Gel",86
"01",2014,"Inondation",17
"05",2014,"Inondation",10
"06",2014,"Inondation",27
"26",2014,"Inondation",33
"2A",2014,"Inondation",33
"30",2014,"Inondation",42
"38",2014,"Inondation",33
"39",2014,"Inondation",15
"48",2014,"Inondation",35
"73",2014,"Inondation",23
"74",2014,"Inondation",12
"83",2014,"Inondation",37
"84",2014,"Inondation",27
"02",2014,"Gel",45
"12",2014,"Gel",108
"19",2014,"Gel",104
"34",2014,"Gel",75
"67",2014,"Gel",104
"80",2014,"Gel",27
"81",2014,"Gel",70
"13",2014,"Gel",43
"88",2014,"Gel",96
"14",2014,"Gel",30
"22",2014,"Gel",22
"29",2014,"Gel",15
"51",2014,"Gel",71
"56",2014,"Gel",38
"58",2014,"Gel",98
"78",2014,"Gel",37
"89",2014,"Gel",58
"10",2014,"Gel",59
"21",2014,"Gel",75
"54",2014,"Gel",71
"55",2014,"Gel",62
"08",2014,"Gel",70
"23",2014,"Gel",94
"24",2014,"Gel",35
"27",2014,"Gel",43
"28",2014,"Gel",61
"50",2014,"Gel",23
"59",2014,"Gel",37
"60",2014,"Gel",39
"61",2014,"Gel",42
"62",2014,"Gel",32
"72",2014,"Gel",34
"75",2014,"Gel",19
"76",2014,"Gel",25
"77",2014,"Gel",58
"82",2014,"Gel",34
"87",2014,"Gel",59
"91",2014,"Gel",32
"95",2014,"Gel",18
"37",2014,"Gel",28
"44",2014,"Gel",20
"49",2014,"Gel",26
"85",2014,"Gel",25
"16",2014,"Gel",37
"17",2014,"Gel",34
"18",2014,"Gel",52
"33",2014,"Gel",29
"36",2014,"Gel",42
"41",2014,"Gel",48
"45",2014,"Gel",41
"46",2014,"Gel",49
"79",2014,"Gel",34
"86",2014,"Gel",26
"04",2014,"Inondation",18
"13",2014,"Inondation",18
"32",2014,"Gel",32
"40",2014,"Gel",32
"47",2014,"Gel",26
"42",2014,"Inondation",18
"43",2014,"Inondation",20
"35",2014,"Gel",17
"40",2014,"Inondation",12
"53",2014,"Gel",42
"64",2014,"Inondation",33
"09",2014,"Inondation",12
"65",2014,"Inondation",21
"11",2014,"Inondation",18
"31",2014,"Inondation",12
"32",2014,"Inondation",8
"33",2014,"Inondation",6
"66",2014,"Inondation",13
"81",2014,"Inondation",19
"14",2014,"Inondation",5
"50",2014,"Inondation",7
"92",2014,"Gel",9
"93",2014,"Gel",19
"94",2014,"Gel",11
"2B",2014,"Inondation",21
"85",2014,"Inondation",5
"25",2014,"Inondation",14
"68",2014,"Inondation",11
"70",2014,"Inondation",10
"88",2014,"Inondation",7
"15",2014,"Inondation",18
"40",2014,"Sécheresse",142
"64",2014,"Sécheresse",130
"34",2014,"Sécheresse",172
"66",2014,"Sécheresse",155
"13",2014,"Sécheresse",151
"26",2014,"Sécheresse",152
"30",2014,"Sécheresse",165
"83",2014,"Sécheresse",174
"04",2014,"Sécheresse",143
"05",2014,"Sécheresse",110
"07",2014,"Sécheresse",152
"11",2014,"Sécheresse",164
"15",2014,"Sécheresse",103
"46",2014,"Sécheresse",128
"48",2014,"Sécheresse",104
"65",2014,"Sécheresse",122
"82",2014,"Sécheresse",135
"84",2014,"Sécheresse",154
"38",2014,"Sécheresse",115
"42",2014,"Sécheresse",104
"43",2014,"Sécheresse",87
"74",2014,"Sécheresse",78
"03",2014,"Sécheresse",87
"18",2014,"Sécheresse",94
"58",2014,"Sécheresse",89
"09",2014,"Sécheresse",133
"36",2014,"Sécheresse",93
"67",2014,"Sécheresse",84
"16",2014,"Inondation",5
"24",2014,"Inondation",5
"34",2014,"Inondation",29
"47",2014,"Inondation",3
"01",2014,"Sécheresse",98
"12",2014,"Sécheresse",113
"16",2014,"Sécheresse",106
"19",2014,"Sécheresse",103
"24",2014,"Sécheresse",117
"25",2014,"Sécheresse",80
"31",2014,"Sécheresse",116
"32",2014,"Sécheresse",128
"33",2014,"Sécheresse",121
"41",2014,"Sécheresse",74
"45",2014,"Sécheresse",76
"47",2014,"Sécheresse",123
"63",2014,"Sécheresse",67
"69",2014,"Sécheresse",109
"71",2014,"Sécheresse",90
"73",2014,"Sécheresse",92
"81",2014,"Sécheresse",125
"87",2014,"Sécheresse",80
"68",2014,"Sécheresse",74
"17",2014,"Sécheresse",92
"06",2014,"Sécheresse",144
"23",2014,"Inondation",7
"28",2014,"Inondation",2
"2A",2014,"Sécheresse",158
"2B",2014,"Sécheresse",159
"41",2014,"Inondation",5
"57",2014,"Sécheresse",65
"61",2014,"Inondation",6
"45",2014,"Inondation",5
"77",2014,"Inondation",3
"23",2014,"Sécheresse",57
"39",2014,"Sécheresse",77
"79",2014,"Sécheresse",85
"89",2014,"Sécheresse",76
"27",2014,"Sécheresse",63
"29",2014,"Sécheresse",57
"08",2014,"Sécheresse",63
"10",2014,"Sécheresse",67
"14",2014,"Sécheresse",36
"22",2014,"Sécheresse",56
"35",2014,"Sécheresse",53
"37",2014,"Sécheresse",79
"44",2014,"Sécheresse",74
"49",2014,"Sécheresse",71
"51",2014,"Sécheresse",61
"53",2014,"Sécheresse",61
"56",2014,"Sécheresse",69
"59",2014,"Sécheresse",36
"60",2014,"Sécheresse",53
"62",2014,"Sécheresse",30
"70",2014,"Sécheresse",79
"72",2014,"Sécheresse",64
"75",2014,"Sécheresse",67
"76",2014,"Sécheresse",50
"77",2014,"Sécheresse",69
"78",2014,"Sécheresse",63
"85",2014,"Sécheresse",77
"86",2014,"Sécheresse",86
"88",2014,"Sécheresse",69
"91",2014,"Sécheresse",52
"92",2014,"Sécheresse",60
"93",2014,"Sécheresse",48
"94",2014,"Sécheresse",63
"95",2014,"Sécheresse",68
"02",2014,"Sécheresse",39
"17",2014,"Inondation",3
"21",2014,"Sécheresse",67
"28",2014,"Sécheresse",67
"49",2014,"Inondation",6
"50",2014,"Sécheresse",35
"52",2014,"Sécheresse",67
"54",2014,"Sécheresse",58
"55",2014,"Sécheresse",54
"79",2014,"Inondation",7
"80",2014,"Sécheresse",38
"36",2014,"Inondation",9
"86",2014,"Inondation",4
"87",2014,"Inondation",9
"90",2014,"Sécheresse",56
"19",2014,"Inondation",8
"27",2014,"Inondation",4
"37",2014,"Inondation",2
"46",2014,"Inondation",6
"76",2014,"Inondation",4
"78",2014,"Inondation",4
"03",2014,"Inondation",13
"58",2014,"Inondation",8
"63",2014,"Inondation",19
"69",2014,"Inondation",12
"61",2014,"Sécheresse",40
"60",2014,"Inondation",4
"12",2014,"Inondation",18
"52",2014,"Inondation",4
"57",2014,"Inondation",5
"71",2014,"Inondation",13
"35",2014,"Inondation",4
"21",2014,"Inondation",5
"67",2014,"Inondation",7
"10",2014,"Inondation",6
"62",2014,"Inondation",2
"80",2014,"Inondation",3
"54",2014,"Inondation",5
"53",2014,"Inondation",4
"72",2014,"Inondation",5
"82",2014,"Inondation",4
"59",2014,"Inondation",2
"55",2014,"Inondation",3
"91",2014,"Inondation",1
"44",2014,"Inondation",4
"51",2014,"Inondation",2
"18",2014,"Inondation",4
"89",2014,"Inondation",3
"08",2014,"Inondation",2
"90",2014,"Inondation",1
"01",2015,"Gel",151
"02",2015,"Gel",66
"03",2015,"Gel",118
"04",2015,"Gel",228
"05",2015,"Gel",270
"06",2015,"Gel",202
"07",2015,"Gel",142
"08",2015,"Gel",101
"09",2015,"Gel",173
"10",2015,"Gel",89
"11",2015,"Gel",101
"12",2015,"Gel",135
"13",2015,"Gel",62
"14",2015,"Gel",50
"15",2015,"Gel",162
"16",2015,"Gel",66
"17",2015,"Gel",64
"18",2015,"Gel",88
"19",2015,"Gel",129
"21",2015,"Gel",107
"22",2015,"Gel",40
"23",2015,"Gel",128
"24",2015,"Gel",73
"25",2015,"Gel",184
"26",2015,"Gel",167
"27",2015,"Gel",64
"28",2015,"Gel",79
"2A",2015,"Gel",155
"2B",2015,"Gel",140
"30",2015,"Gel",123
"31",2015,"Gel",175
"32",2015,"Gel",60
"33",2015,"Gel",58
"34",2015,"Gel",88
"35",2015,"Gel",35
"36",2015,"Gel",76
"37",2015,"Gel",57
"38",2015,"Gel",263
"39",2015,"Gel",189
"40",2015,"Gel",59
"41",2015,"Gel",79
"42",2015,"Gel",151
"43",2015,"Gel",173
"44",2015,"Gel",41
"45",2015,"Gel",75
"46",2015,"Gel",77
"47",2015,"Gel",57
"48",2015,"Gel",159
"49",2015,"Gel",49
"50",2015,"Gel",38
"51",2015,"Gel",104
"52",2015,"Gel",120
"53",2015,"Gel",58
"54",2015,"Gel",101
"55",2015,"Gel",93
"56",2015,"Gel",60
"57",2015,"Gel",115
"58",2015,"Gel",133
"59",2015,"Gel",59
"60",2015,"Gel",58
"61",2015,"Gel",60
"62",2015,"Gel",47
"63",2015,"Gel",172
"64",2015,"Gel",146
"65",2015,"Gel",230
"66",2015,"Gel",178
"67",2015,"Gel",126
"68",2015,"Gel",132
"69",2015,"Gel",115
"70",2015,"Gel",138
"71",2015,"Gel",122
"72",2015,"Gel",58
"73",2015,"Gel",276
"74",2015,"Gel",255
"75",2015,"Gel",39
"76",2015,"Gel",59
"77",2015,"Gel",75
"78",2015,"Gel",58
"79",2015,"Gel",63
"80",2015,"Gel",50
"81",2015,"Gel",93
"82",2015,"Gel",66
"83",2015,"Gel",84
"84",2015,"Gel",130
"85",2015,"Gel",46
"86",2015,"Gel",61
"87",2015,"Gel",87
"88",2015,"Gel",125
"89",2015,"Gel",93
"90",2015,"Gel",126
"91",2015,"Gel",61
"92",2015,"Gel",22
"93",2015,"Gel",40
"94",2015,"Gel",30
"95",2015,"Gel",45
"01",2015,"Inondation",17
"39",2015,"Inondation",13
"58",2015,"Inondation",11
"68",2015,"Inondation",11
"70",2015,"Inondation",12
"74",2015,"Inondation",23
"88",2015,"Inondation",10
"29",2015,"Gel",36
"62",2015,"Inondation",4
"29",2015,"Inondation",6
"50",2015,"Inondation",2
"56",2015,"Inondation",5
"04",2015,"Inondation",13
"05",2015,"Inondation",13
"06",2015,"Inondation",17
"07",2015,"Inondation",21
"25",2015,"Inondation",11
"26",2015,"Inondation",18
"38",2015,"Inondation",24
"42",2015,"Inondation",12
"43",2015,"Inondation",7
"69",2015,"Inondation",7
"71",2015,"Inondation",11
"73",2015,"Inondation",18
"84",2015,"Inondation",17
"30",2015,"Inondation",20
"13",2015,"Inondation",10
"64",2015,"Inondation",27
"83",2015,"Inondation",20
"09",2015,"Inondation",15
"11",2015,"Inondation",17
"15",2015,"Inondation",17
"19",2015,"Inondation",11
"23",2015,"Inondation",7
"24",2015,"Inondation",5
"2A",2015,"Inondation",25
"34",2015,"Inondation",18
"46",2015,"Inondation",8
"48",2015,"Inondation",17
"63",2015,"Inondation",15
"65",2015,"Inondation",19
"66",2015,"Inondation",14
"81",2015,"Inondation",14
"87",2015,"Inondation",10
"31",2015,"Inondation",16
"2B",2015,"Inondation",19
"12",2015,"Inondation",12
"11",2015,"Sécheresse",149
"34",2015,"Sécheresse",163
"46",2015,"Sécheresse",130
"66",2015,"Sécheresse",151
"48",2015,"Sécheresse",114
"21",2015,"Inondation",7
"55",2015,"Inondation",4
"67",2015,"Inondation",3
"90",2015,"Inondation",8
"06",2015,"Sécheresse",145
"2A",2015,"Sécheresse",160
"83",2015,"Sécheresse",165
"03",2015,"Sécheresse",95
"16",2015,"Sécheresse",104
"24",2015,"Sécheresse",113
"36",2015,"Sécheresse",105
"40",2015,"Sécheresse",138
"42",2015,"Sécheresse",112
"68",2015,"Sécheresse",83
"71",2015,"Sécheresse",101
"76",2015,"Sécheresse",54
"07",2015,"Sécheresse",141
"30",2015,"Sécheresse",151
"09",2015,"Sécheresse",119
"12",2015,"Sécheresse",114
"15",2015,"Sécheresse",107
"26",2015,"Sécheresse",146
"32",2015,"Sécheresse",116
"33",2015,"Sécheresse",119
"38",2015,"Sécheresse",123
"47",2015,"Sécheresse",116
"64",2015,"Sécheresse",124
"65",2015,"Sécheresse",101
"81",2015,"Sécheresse",118
"82",2015,"Sécheresse",125
"04",2015,"Sécheresse",141
"05",2015,"Sécheresse",114
"13",2015,"Sécheresse",142
"17",2015,"Sécheresse",94
"18",2015,"Sécheresse",94
"19",2015,"Sécheresse",101
"31",2015,"Sécheresse",106
"49",2015,"Sécheresse",71
"56",2015,"Sécheresse",55
"69",2015,"Sécheresse",116
"73",2015,"Sécheresse",103
"74",2015,"Sécheresse",96
"79",2015,"Sécheresse",81
"84",2015,"Sécheresse",147
"85",2015,"Sécheresse",71
"87",2015,"Sécheresse",82
"01",2015,"Sécheresse",107
"08",2015,"Sécheresse",66
"10",2015,"Sécheresse",75
"14",2015,"Sécheresse",46
"21",2015,"Sécheresse",78
"22",2015,"Sécheresse",50
"23",2015,"Sécheresse",73
"25",2015,"Sécheresse",86
"27",2015,"Sécheresse",67
"28",2015,"Sécheresse",67
"29",2015,"Sécheresse",35
"2B",2015,"Sécheresse",150
"35",2015,"Sécheresse",53
"37",2015,"Sécheresse",74
"39",2015,"Sécheresse",88
"41",2015,"Sécheresse",78
"43",2015,"Sécheresse",100
"44",2015,"Sécheresse",65
"45",2015,"Sécheresse",78
"51",2015,"Sécheresse",69
"52",2015,"Sécheresse",77
"53",2015,"Sécheresse",60
"58",2015,"Sécheresse",90
"60",2015,"Sécheresse",60
"61",2015,"Sécheresse",55
"63",2015,"Sécheresse",83
"72",2015,"Sécheresse",66
"75",2015,"Sécheresse",65
"77",2015,"Sécheresse",70
"78",2015,"Sécheresse",66
"86",2015,"Sécheresse",79
"88",2015,"Sécheresse",77
"89",2015,"Sécheresse",85
"91",2015,"Sécheresse",62
"92",2015,"Sécheresse",69
"93",2015,"Sécheresse",61
"94",2015,"Sécheresse",71
"95",2015,"Sécheresse",61
"02",2015,"Sécheresse",52
"50",2015,"Sécheresse",34
"54",2015,"Sécheresse",64
"55",2015,"Sécheresse",61
"57",2015,"Sécheresse",67
"59",2015,"Sécheresse",44
"62",2015,"Sécheresse",43
"67",2015,"Sécheresse",77
"70",2015,"Sécheresse",89
"80",2015,"Sécheresse",46
"90",2015,"Sécheresse",64
"54",2015,"Inondation",3
"89",2015,"Inondation",5
"40",2015,"Inondation",8
"47",2015,"Inondation",6
"03",2015,"Inondation",6
"10",2015,"Inondation",4
"36",2015,"Inondation",4
"37",2015,"Inondation",6
"41",2015,"Inondation",5
"45",2015,"Inondation",7
"82",2015,"Inondation",7
"16",2015,"Inondation",6
"17",2015,"Inondation",7
"44",2015,"Inondation",1
"49",2015,"Inondation",2
"79",2015,"Inondation",5
"85",2015,"Inondation",3
"52",2015,"Inondation",4
"02",2015,"Inondation",3
"59",2015,"Inondation",3
"80",2015,"Inondation",2
"32",2015,"Inondation",5
"33",2015,"Inondation",1
"18",2015,"Inondation",4
"35",2015,"Inondation",1
"08",2015,"Inondation",4
"86",2015,"Inondation",3
"53",2015,"Inondation",1
"14",2015,"Inondation",1
"61",2015,"Inondation",2
"76",2015,"Inondation",1
"78",2015,"Inondation",2
"27",2015,"Inondation",1
"28",2015,"Inondation",2
"91",2015,"Inondation",2
"51",2015,"Inondation",1
"72",2015,"Inondation",1
"57",2015,"Inondation",1
"77",2015,"Inondation",1
"01",2016,"Gel",159
"03",2016,"Gel",132
"04",2016,"Gel",246
"05",2016,"Gel",280
"06",2016,"Gel",211
"07",2016,"Gel",167
"08",2016,"Gel",103
"09",2016,"Gel",203
"10",2016,"Gel",99
"15",2016,"Gel",175
"18",2016,"Gel",99
"19",2016,"Gel",131
"21",2016,"Gel",109
"23",2016,"Gel",128
"25",2016,"Gel",175
"26",2016,"Gel",173
"27",2016,"Gel",86
"2A",2016,"Gel",169
"2B",2016,"Gel",137
"31",2016,"Gel",204
"36",2016,"Gel",93
"38",2016,"Gel",275
"39",2016,"Gel",177
"40",2016,"Gel",70
"41",2016,"Gel",91
"42",2016,"Gel",163
"43",2016,"Gel",177
"45",2016,"Gel",84
"48",2016,"Gel",178
"51",2016,"Gel",102
"52",2016,"Gel",116
"54",2016,"Gel",106
"55",2016,"Gel",99
"56",2016,"Gel",63
"57",2016,"Gel",113
"58",2016,"Gel",122
"60",2016,"Gel",78
"62",2016,"Gel",55
"63",2016,"Gel",190
"64",2016,"Gel",178
"65",2016,"Gel",248
"66",2016,"Gel",212
"67",2016,"Gel",149
"68",2016,"Gel",149
"69",2016,"Gel",115
"70",2016,"Gel",155
"71",2016,"Gel",117
"73",2016,"Gel",277
"74",2016,"Gel",342
"76",2016,"Gel",71
"84",2016,"Gel",130
"87",2016,"Gel",106
"88",2016,"Gel",128
"89",2016,"Gel",103
"90",2016,"Gel",145
"2A",2016,"Inondation",29
"30",2016,"Gel",147
"11",2016,"Gel",82
"15",2016,"Inondation",22
"48",2016,"Inondation",22
"56",2016,"Inondation",7
"64",2016,"Inondation",25
"71",2016,"Inondation",14
"12",2016,"Inondation",18
"33",2016,"Inondation",4
"40",2016,"Inondation",15
"12",2016,"Gel",149
"13",2016,"Gel",67
"16",2016,"Inondation",4
"17",2016,"Inondation",4
"19",2016,"Inondation",10
"24",2016,"Inondation",3
"29",2016,"Inondation",5
"81",2016,"Gel",86
"81",2016,"Inondation",19
"83",2016,"Gel",90
"85",2016,"Inondation",3
"38",2016,"Inondation",24
"73",2016,"Inondation",21
"74",2016,"Inondation",20
"01",2016,"Inondation",21
"02",2016,"Gel",69
"25",2016,"Inondation",14
"28",2016,"Gel",87
"39",2016,"Inondation",16
"50",2016,"Gel",67
"61",2016,"Gel",87
"72",2016,"Gel",78
"77",2016,"Gel",88
"78",2016,"Gel",73
"91",2016,"Gel",73
"95",2016,"Gel",59
"63",2016,"Inondation",18
"65",2016,"Inondation",10
"68",2016,"Inondation",15
"88",2016,"Inondation",17
"70",2016,"Inondation",13
"34",2016,"Gel",82
"16",2016,"Gel",73
"17",2016,"Gel",65
"22",2016,"Gel",56
"24",2016,"Gel",74
"35",2016,"Gel",54
"37",2016,"Gel",80
"44",2016,"Gel",48
"46",2016,"Gel",71
"49",2016,"Gel",61
"53",2016,"Gel",81
"79",2016,"Gel",71
"85",2016,"Gel",52
"86",2016,"Gel",72
"14",2016,"Gel",70
"29",2016,"Gel",47
"33",2016,"Gel",58
"47",2016,"Gel",58
"82",2016,"Gel",57
"32",2016,"Gel",49
"59",2016,"Gel",63
"75",2016,"Gel",49
"80",2016,"Gel",62
"92",2016,"Gel",25
"93",2016,"Gel",46
"94",2016,"Gel",44
"32",2016,"Inondation",2
"64",2016,"Sécheresse",126
"21",2016,"Inondation",7
"58",2016,"Inondation",7
"67",2016,"Inondation",5
"89",2016,"Inondation",6
"90",2016,"Inondation",7
"66",2016,"Sécheresse",140
"07",2016,"Inondation",32
"30",2016,"Inondation",28
"34",2016,"Inondation",21
"04",2016,"Inondation",13
"05",2016,"Inondation",13
"06",2016,"Inondation",25
"26",2016,"Inondation",17
"83",2016,"Inondation",14
"84",2016,"Inondation",14
"11",2016,"Inondation",10
"2B",2016,"Inondation",16
"43",2016,"Inondation",12
"45",2016,"Inondation",4
"76",2016,"Inondation",5
"09",2016,"Inondation",7
"31",2016,"Inondation",5
"13",2016,"Inondation",7
"66",2016,"Inondation",7
"50",2016,"Inondation",3
"63",2016,"Sécheresse",78
"40",2016,"Sécheresse",122
"81",2016,"Sécheresse",116
"22",2016,"Inondation",1
"2A",2016,"Sécheresse",160
"2B",2016,"Sécheresse",142
"38",2016,"Sécheresse",112
"73",2016,"Sécheresse",100
"23",2016,"Inondation",5
"06",2016,"Sécheresse",133
"83",2016,"Sécheresse",156
"24",2016,"Sécheresse",104
"68",2016,"Sécheresse",90
"84",2016,"Sécheresse",136
"09",2016,"Sécheresse",111
"32",2016,"Sécheresse",110
"65",2016,"Sécheresse",100
"82",2016,"Sécheresse",115
"26",2016,"Sécheresse",129
"42",2016,"Inondation",10
"34",2016,"Sécheresse",140
"04",2016,"Sécheresse",124
"05",2016,"Sécheresse",110
"07",2016,"Sécheresse",118
"13",2016,"Sécheresse",133
"16",2016,"Sécheresse",99
"19",2016,"Sécheresse",98
"30",2016,"Sécheresse",140
"87",2016,"Sécheresse",89
"08",2016,"Sécheresse",80
"18",2016,"Sécheresse",96
"25",2016,"Sécheresse",85
"58",2016,"Sécheresse",88
"11",2016,"Sécheresse",128
"47",2016,"Sécheresse",109
"12",2016,"Sécheresse",99
"15",2016,"Sécheresse",96
"17",2016,"Sécheresse",90
"29",2016,"Sécheresse",39
"31",2016,"Sécheresse",97
"33",2016,"Sécheresse",109
"37",2016,"Sécheresse",84
"42",2016,"Sécheresse",102
"43",2016,"Sécheresse",89
"44",2016,"Sécheresse",67
"46",2016,"Sécheresse",106
"56",2016,"Sécheresse",60
"69",2016,"Sécheresse",107
"79",2016,"Sécheresse",83
"85",2016,"Sécheresse",74
"86",2016,"Sécheresse",79
"01",2016,"Sécheresse",101
"03",2016,"Sécheresse",94
"10",2016,"Sécheresse",79
"27",2016,"Sécheresse",68
"28",2016,"Sécheresse",71
"39",2016,"Sécheresse",86
"41",2016,"Sécheresse",78
"45",2016,"Sécheresse",84
"51",2016,"Sécheresse",77
"55",2016,"Sécheresse",61
"57",2016,"Sécheresse",73
"59",2016,"Sécheresse",50
"60",2016,"Sécheresse",61
"67",2016,"Sécheresse",88
"70",2016,"Sécheresse",87
"71",2016,"Sécheresse",94
"74",2016,"Sécheresse",90
"75",2016,"Sécheresse",68
"76",2016,"Sécheresse",57
"77",2016,"Sécheresse",74
"78",2016,"Sécheresse",76
"88",2016,"Sécheresse",74
"89",2016,"Sécheresse",82
"91",2016,"Sécheresse",61
"92",2016,"Sécheresse",67
"93",2016,"Sécheresse",60
"94",2016,"Sécheresse",75
"95",2016,"Sécheresse",60
"36",2016,"Sécheresse",88
"49",2016,"Sécheresse",74
"52",2016,"Sécheresse",75
"54",2016,"Sécheresse",67
"62",2016,"Sécheresse",45
"72",2016,"Sécheresse",77
"02",2016,"Sécheresse",53
"21",2016,"Sécheresse",78
"80",2016,"Sécheresse",45
"90",2016,"Sécheresse",77
"02",2016,"Inondation",5
"03",2016,"Inondation",5
"49",2016,"Inondation",2
"51",2016,"Inondation",5
